lakeid,year,daynum,sampledate,depth,event,wtemp,o2,o2sat,firstopen,datefirstopen
TB,2011,165,6/14/11,4,Non-chem,4.7,0.3,2.5,121,5/1/11
TB,2011,165,6/14/11,5,Non-chem,4.4,0.2,1.6,121,5/1/11
TB,2011,165,6/14/11,6,Non-chem,4.3,0.2,1.6,121,5/1/11
TB,2011,165,6/14/11,7,Non-chem,4.4,0.2,1.6,121,5/1/11
TB,2011,178,6/27/11,0,Chem,22.9,7.4,91.4,121,5/1/11
TB,2011,178,6/27/11,0,Chem,,,,121,5/1/11
TB,2011,178,6/27/11,0.25,Chem,,,,121,5/1/11
TB,2011,178,6/27/11,0.5,Chem,,,,121,5/1/11
TB,2011,178,6/27/11,0.75,Chem,,,,121,5/1/11
TB,2011,178,6/27/11,1,Chem,16.9,3.5,38.3,121,5/1/11
TB,2011,178,6/27/11,1.25,Chem,,,,121,5/1/11
TB,2011,178,6/27/11,1.5,Chem,,,,121,5/1/11
TB,2011,178,6/27/11,1.75,Chem,,,,121,5/1/11
TB,2011,178,6/27/11,2,Chem,8.8,0.5,4.6,121,5/1/11
TB,2011,178,6/27/11,2.25,Chem,,,,121,5/1/11
TB,2011,178,6/27/11,2.5,Chem,,,,121,5/1/11
TB,2011,178,6/27/11,2.75,Chem,,,,121,5/1/11
TB,2011,178,6/27/11,3,Chem,5.6,0.3,2.5,121,5/1/11
TB,2011,178,6/27/11,3.25,Chem,,,,121,5/1/11
TB,2011,178,6/27/11,4,Chem,4.7,0.3,2.5,121,5/1/11
TB,2011,178,6/27/11,5,Chem,4.4,0.3,2.5,121,5/1/11
TB,2011,178,6/27/11,6,Chem,4.3,0.2,1.6,121,5/1/11
TB,2011,178,6/27/11,7,Chem,4.4,0.2,1.6,121,5/1/11
TB,2011,194,7/13/11,0,Non-chem,22.1,6.2,75.4,121,5/1/11
TB,2011,194,7/13/11,0.25,Non-chem,,,,121,5/1/11
TB,2011,194,7/13/11,0.5,Non-chem,,,,121,5/1/11
TB,2011,194,7/13/11,0.75,Non-chem,,,,121,5/1/11
TB,2011,194,7/13/11,1,Non-chem,21.2,0.9,10.8,121,5/1/11
TB,2011,194,7/13/11,1.25,Non-chem,,,,121,5/1/11
TB,2011,194,7/13/11,1.5,Non-chem,,,,121,5/1/11
TB,2011,194,7/13/11,1.75,Non-chem,,,,121,5/1/11
TB,2011,194,7/13/11,2,Non-chem,10.7,0.5,4.8,121,5/1/11
TB,2011,194,7/13/11,2,Non-chem,,,,121,5/1/11
TB,2011,194,7/13/11,3,Non-chem,6.3,0.4,3.4,121,5/1/11
TB,2011,194,7/13/11,4,Non-chem,5,0.4,3.3,121,5/1/11
TB,2011,194,7/13/11,5,Non-chem,4.5,0.3,2.5,121,5/1/11
TB,2011,194,7/13/11,6,Non-chem,4.3,0.3,2.4,121,5/1/11
TB,2011,194,7/13/11,7,Non-chem,4.4,0.3,2.5,121,5/1/11
TB,2011,206,7/25/11,0,Chem,26.1,5.8,76,121,5/1/11
TB,2011,206,7/25/11,0.25,Chem,,,,121,5/1/11
TB,2011,206,7/25/11,0.5,Chem,,,,121,5/1/11
TB,2011,206,7/25/11,0.75,Chem,,,,121,5/1/11
TB,2011,206,7/25/11,1,Chem,22.8,1.9,23.4,121,5/1/11
TB,2011,206,7/25/11,1.25,Chem,,,,121,5/1/11
TB,2011,206,7/25/11,1.5,Chem,,,,121,5/1/11
TB,2011,206,7/25/11,1.75,Chem,,,,121,5/1/11
TB,2011,206,7/25/11,2,Chem,12,0.4,3.9,121,5/1/11
TB,2011,206,7/25/11,2,Chem,,,,121,5/1/11
TB,2011,206,7/25/11,3,Chem,7.3,0.3,2.6,121,5/1/11
TB,2011,206,7/25/11,4,Chem,5.4,0.3,2.5,121,5/1/11
TB,2011,206,7/25/11,5,Chem,4.8,0.3,2.5,121,5/1/11
TB,2011,206,7/25/11,6,Chem,4.5,0.3,2.5,121,5/1/11
TB,2011,206,7/25/11,7,Chem,4.5,0.3,2.5,121,5/1/11
TB,2011,221,8/9/11,0,Non-chem,23.2,6.6,82,121,5/1/11
TB,2011,221,8/9/11,0,Non-chem,,,,121,5/1/11
TB,2011,221,8/9/11,0.25,Non-chem,,,,121,5/1/11
TB,2011,221,8/9/11,0.5,Non-chem,,,,121,5/1/11
TB,2011,221,8/9/11,0.75,Non-chem,,,,121,5/1/11
TB,2011,221,8/9/11,1,Non-chem,22.5,2.4,29.4,121,5/1/11
TB,2011,221,8/9/11,1.25,Non-chem,,,,121,5/1/11
TB,2011,221,8/9/11,1.5,Non-chem,,,,121,5/1/11
TB,2011,221,8/9/11,1.75,Non-chem,,,,121,5/1/11
TB,2011,221,8/9/11,2,Non-chem,12.5,0.6,6,121,5/1/11
TB,2011,221,8/9/11,3,Non-chem,7.4,0.5,4.4,121,5/1/11
TB,2011,221,8/9/11,4,Non-chem,5.1,0.4,3.3,121,5/1/11
TB,2011,221,8/9/11,5,Non-chem,4.5,0.4,3.3,121,5/1/11
TB,2011,221,8/9/11,6,Non-chem,4.3,0.4,3.3,121,5/1/11
TB,2011,221,8/9/11,7,Non-chem,4.4,0.3,2.5,121,5/1/11
TB,2011,235,8/23/11,0,Quarterly,22.8,8.3,102.3,121,5/1/11
TB,2011,235,8/23/11,0,Quarterly,,,,121,5/1/11
TB,2011,235,8/23/11,0.25,Quarterly,,,,121,5/1/11
TB,2011,235,8/23/11,0.5,Quarterly,,,,121,5/1/11
TB,2011,235,8/23/11,0.75,Quarterly,,,,121,5/1/11
TB,2011,235,8/23/11,1,Quarterly,20.6,6.1,72,121,5/1/11
TB,2011,235,8/23/11,1.25,Quarterly,,,,121,5/1/11
TB,2011,235,8/23/11,1.5,Quarterly,,,,121,5/1/11
TB,2011,235,8/23/11,1.75,Quarterly,,,,121,5/1/11
TB,2011,235,8/23/11,2,Quarterly,13.3,0.8,8.1,121,5/1/11
TB,2011,235,8/23/11,3,Quarterly,7.8,0.5,4.5,121,5/1/11
TB,2011,235,8/23/11,4,Quarterly,6,0.5,4.3,121,5/1/11
TB,2011,235,8/23/11,5,Quarterly,4.9,0.5,4.1,121,5/1/11
TB,2011,235,8/23/11,6,Quarterly,4.6,0.5,4.1,121,5/1/11
TB,2011,235,8/23/11,7,Quarterly,4.5,0.4,3.3,121,5/1/11
TB,2011,252,9/9/11,0,Non-chem,25.8,7.7,100.4,121,5/1/11
TB,2011,252,9/9/11,0.25,Non-chem,,,,121,5/1/11
TB,2011,252,9/9/11,0.5,Non-chem,,,,121,5/1/11
TB,2011,252,9/9/11,0.75,Non-chem,,,,121,5/1/11
TB,2011,252,9/9/11,1,Non-chem,18.7,6.4,72.8,121,5/1/11
TB,2011,252,9/9/11,1.25,Non-chem,,,,121,5/1/11
TB,2011,252,9/9/11,1.5,Non-chem,,,,121,5/1/11
TB,2011,252,9/9/11,1.75,Non-chem,,,,121,5/1/11
TB,2011,252,9/9/11,2,Non-chem,14.2,0.7,7.2,121,5/1/11
TB,2011,252,9/9/11,2.25,Non-chem,,,,121,5/1/11
TB,2011,252,9/9/11,3,Non-chem,8.8,0.5,4.6,121,5/1/11
TB,2011,252,9/9/11,3,Non-chem,,,,121,5/1/11
TB,2011,252,9/9/11,4,Non-chem,6.3,0.5,4.3,121,5/1/11
TB,2011,252,9/9/11,5,Non-chem,5.3,0.5,4.2,121,5/1/11
TB,2011,252,9/9/11,6,Non-chem,4.8,0.5,4.1,121,5/1/11
TB,2011,252,9/9/11,7,Non-chem,4.7,0.4,3.3,121,5/1/11
TB,2011,263,9/20/11,0,Chem,15,8.5,89.4,121,5/1/11
TB,2011,263,9/20/11,0.25,Chem,,,,121,5/1/11
TB,2011,263,9/20/11,0.5,Chem,,,,121,5/1/11
TB,2011,263,9/20/11,0.75,Chem,,,,121,5/1/11
TB,2011,263,9/20/11,1,Chem,14.5,7.5,78.1,121,5/1/11
TB,2011,263,9/20/11,1.25,Chem,,,,121,5/1/11
TB,2011,263,9/20/11,1.5,Chem,,,,121,5/1/11
TB,2011,263,9/20/11,1.75,Chem,,,,121,5/1/11
TB,2011,263,9/20/11,2,Chem,13.6,2.3,23.5,121,5/1/11
TB,2011,263,9/20/11,3,Chem,9.2,0.7,6.5,121,5/1/11
TB,2011,263,9/20/11,3,Chem,,,,121,5/1/11
TB,2011,263,9/20/11,4,Chem,6.1,0.5,4.3,121,5/1/11
TB,2011,263,9/20/11,5,Chem,5.1,0.5,4.2,121,5/1/11
TB,2011,263,9/20/11,6,Chem,4.7,0.5,4.1,121,5/1/11
TB,2011,263,9/20/11,7,Chem,4.5,0.5,4.1,121,5/1/11
TB,2011,276,10/3/11,0,Non-chem,13,8.4,84.6,121,5/1/11
TB,2011,276,10/3/11,0.25,Non-chem,,,,121,5/1/11
TB,2011,276,10/3/11,0.5,Non-chem,,,,121,5/1/11
TB,2011,276,10/3/11,1,Non-chem,11.7,7.1,69.4,121,5/1/11
TB,2011,276,10/3/11,1.25,Non-chem,,,,121,5/1/11
TB,2011,276,10/3/11,1.5,Non-chem,,,,121,5/1/11
TB,2011,276,10/3/11,1.75,Non-chem,,,,121,5/1/11
TB,2011,276,10/3/11,2,Non-chem,11.4,6.5,63.1,121,5/1/11
TB,2011,276,10/3/11,2,Non-chem,,,,121,5/1/11
TB,2011,276,10/3/11,3,Non-chem,9.5,0.9,8.4,121,5/1/11
TB,2011,276,10/3/11,4,Non-chem,6.6,0.7,6.1,121,5/1/11
TB,2011,276,10/3/11,5,Non-chem,5.2,0.7,5.8,121,5/1/11
TB,2011,276,10/3/11,6,Non-chem,4.8,0.6,5,121,5/1/11
TB,2011,276,10/3/11,7,Non-chem,4.6,0.6,4.9,121,5/1/11
TB,2011,291,10/18/11,0,Chem,9.6,5.6,52.2,121,5/1/11
TB,2011,291,10/18/11,0.25,Chem,,,,121,5/1/11
TB,2011,291,10/18/11,0.5,Chem,,,,121,5/1/11
TB,2011,291,10/18/11,0.75,Chem,,,,121,5/1/11
TB,2011,291,10/18/11,1,Chem,9.4,5.6,51.9,121,5/1/11
TB,2011,291,10/18/11,1.25,Chem,,,,121,5/1/11
TB,2011,291,10/18/11,1.5,Chem,,,,121,5/1/11
TB,2011,291,10/18/11,2,Chem,9.3,5.7,52.7,121,5/1/11
TB,2011,291,10/18/11,3,Chem,9.1,5.5,50.6,121,5/1/11
TB,2011,291,10/18/11,3,Chem,,,,121,5/1/11
TB,2011,291,10/18/11,4,Chem,6.7,0.7,6.1,121,5/1/11
TB,2011,291,10/18/11,5,Chem,5.4,0.6,5,121,5/1/11
TB,2011,291,10/18/11,6,Chem,4.8,0.5,4.1,121,5/1/11
TB,2011,291,10/18/11,7,Chem,4.6,0.5,4.1,121,5/1/11
TB,2011,305,11/1/11,0,Non-chem,6.8,5.2,45.2,121,5/1/11
TB,2011,305,11/1/11,0.25,Non-chem,,,,121,5/1/11
TB,2011,305,11/1/11,0.5,Non-chem,,,,121,5/1/11
TB,2011,305,11/1/11,0.75,Non-chem,,,,121,5/1/11
TB,2011,305,11/1/11,1,Non-chem,6.4,5,43.1,121,5/1/11
TB,2011,305,11/1/11,1.25,Non-chem,,,,121,5/1/11
TB,2011,305,11/1/11,1.5,Non-chem,,,,121,5/1/11
TB,2011,305,11/1/11,1.75,Non-chem,,,,121,5/1/11
TB,2011,305,11/1/11,2,Non-chem,6.2,4.9,42,121,5/1/11
TB,2011,305,11/1/11,3,Non-chem,6.1,4.8,41,121,5/1/11
TB,2011,305,11/1/11,4,Non-chem,6,4.7,40.1,121,5/1/11
TB,2011,305,11/1/11,5,Non-chem,5.1,0.8,6.7,121,5/1/11
TB,2011,305,11/1/11,5,Non-chem,,,,121,5/1/11
TB,2011,305,11/1/11,6,Non-chem,4.8,0.6,5,121,5/1/11
TB,2011,305,11/1/11,7,Non-chem,4.7,0.6,4.9,121,5/1/11
TB,2011,315,11/11/11,0,Quarterly,4.5,3.6,29.5,121,5/1/11
TB,2011,315,11/11/11,0.25,Quarterly,,,,121,5/1/11
TB,2011,315,11/11/11,0.5,Quarterly,,,,121,5/1/11
TB,2011,315,11/11/11,0.75,Quarterly,,,,121,5/1/11
TB,2011,315,11/11/11,1,Quarterly,4.5,3.6,29.5,121,5/1/11
TB,2011,315,11/11/11,1.25,Quarterly,,,,121,5/1/11
TB,2011,315,11/11/11,1.5,Quarterly,,,,121,5/1/11
TB,2011,315,11/11/11,2,Quarterly,4.4,3.5,28.6,121,5/1/11
TB,2011,315,11/11/11,3,Quarterly,4.4,3.5,28.6,121,5/1/11
TB,2011,315,11/11/11,3,Quarterly,,,,121,5/1/11
TB,2011,315,11/11/11,4,Quarterly,4.4,3.5,28.6,121,5/1/11
TB,2011,315,11/11/11,5,Quarterly,4.4,3.4,27.8,121,5/1/11
TB,2011,315,11/11/11,6,Quarterly,4.4,3.4,27.8,121,5/1/11
TB,2011,315,11/11/11,7,Quarterly,4.6,0.6,4.9,121,5/1/11
TB,2012,10,1/10/12,0,Chem,1.2,0.8,6,86,3/26/12
TB,2012,10,1/10/12,0.5,Chem,,,,86,3/26/12
TB,2012,10,1/10/12,0.75,Chem,,,,86,3/26/12
TB,2012,10,1/10/12,1,Chem,1.9,0.6,4.6,86,3/26/12
TB,2012,10,1/10/12,2,Chem,3.3,0.6,4.8,86,3/26/12
TB,2012,10,1/10/12,3,Chem,3.6,0.6,4.8,86,3/26/12
TB,2012,10,1/10/12,4,Chem,3.6,0.6,4.8,86,3/26/12
TB,2012,10,1/10/12,5,Chem,3.7,0.5,4,86,3/26/12
TB,2012,10,1/10/12,6,Chem,3.8,0.5,4,86,3/26/12
TB,2012,10,1/10/12,7,Chem,3.9,0.5,4,86,3/26/12
TB,2012,10,1/10/12,7,Chem,,,,86,3/26/12
TB,2012,51,2/20/12,0,Quarterly,0.6,0.8,5.9,86,3/26/12
TB,2012,51,2/20/12,0.5,Quarterly,,,,86,3/26/12
TB,2012,51,2/20/12,0.75,Quarterly,,,,86,3/26/12
TB,2012,51,2/20/12,1,Quarterly,1.3,0.8,6,86,3/26/12
TB,2012,51,2/20/12,1.25,Quarterly,,,,86,3/26/12
TB,2012,51,2/20/12,2,Quarterly,2.8,0.7,5.5,86,3/26/12
TB,2012,51,2/20/12,3,Quarterly,3.5,0.7,5.6,86,3/26/12
TB,2012,51,2/20/12,3,Quarterly,,,,86,3/26/12
TB,2012,51,2/20/12,4,Quarterly,3.6,0.7,5.6,86,3/26/12
TB,2012,51,2/20/12,5,Quarterly,3.7,0.7,5.6,86,3/26/12
TB,2012,51,2/20/12,6,Quarterly,3.8,0.7,5.6,86,3/26/12
TB,2012,51,2/20/12,7,Quarterly,4,0.7,5.7,86,3/26/12
TB,2012,93,4/2/12,0,Quarterly,8.2,9.3,83.8,86,3/26/12
TB,2012,93,4/2/12,0.25,Quarterly,,,,86,3/26/12
TB,2012,93,4/2/12,0.5,Quarterly,,,,86,3/26/12
TB,2012,93,4/2/12,0.75,Quarterly,,,,86,3/26/12
TB,2012,93,4/2/12,1,Quarterly,6.2,6.6,56.6,86,3/26/12
TB,2012,93,4/2/12,1.25,Quarterly,,,,86,3/26/12
TB,2012,93,4/2/12,1.5,Quarterly,,,,86,3/26/12
TB,2012,93,4/2/12,1.75,Quarterly,,,,86,3/26/12
TB,2012,93,4/2/12,2,Quarterly,5.3,4,33.5,86,3/26/12
TB,2012,93,4/2/12,3,Quarterly,4.6,1.4,11.5,86,3/26/12
TB,2012,93,4/2/12,3,Quarterly,,,,86,3/26/12
TB,2012,93,4/2/12,4,Quarterly,4.3,0.3,2.4,86,3/26/12
TB,2012,93,4/2/12,5,Quarterly,4.1,0.2,1.6,86,3/26/12
TB,2012,93,4/2/12,6,Quarterly,4,0.1,0.8,86,3/26/12
TB,2012,93,4/2/12,7,Quarterly,4.1,0.1,0.8,86,3/26/12
TB,2012,107,4/16/12,0,Non-chem,10.8,10.5,100.6,86,3/26/12
TB,2012,107,4/16/12,0.25,Non-chem,,,,86,3/26/12
TB,2012,107,4/16/12,0.5,Non-chem,,,,86,3/26/12
TB,2012,107,4/16/12,0.75,Non-chem,,,,86,3/26/12
TB,2012,107,4/16/12,1,Non-chem,9.2,11.3,104.2,86,3/26/12
TB,2012,107,4/16/12,1.25,Non-chem,,,,86,3/26/12
TB,2012,107,4/16/12,1.5,Non-chem,,,,86,3/26/12
TB,2012,107,4/16/12,1.75,Non-chem,,,,86,3/26/12
TB,2012,107,4/16/12,2,Non-chem,6,5,42.6,86,3/26/12
TB,2012,107,4/16/12,3,Non-chem,4.6,0.2,1.6,86,3/26/12
TB,2012,107,4/16/12,4,Non-chem,4.4,0.1,0.8,86,3/26/12
TB,2012,107,4/16/12,5,Non-chem,4.1,0.1,0.8,86,3/26/12
TB,2012,107,4/16/12,6,Non-chem,4,0,0,86,3/26/12
TB,2012,107,4/16/12,7,Non-chem,4,0,0,86,3/26/12
